,identifier,T-statistics,pvalue,mean_group1,mean_group2,std(group1),std(group2),log2FC,test,correction,padj,rejected,group1,group2,FC,-log10 pvalue,Method
1016,sp|P30864|YAFC_ECOLI,-1.5833423961538113,0.16443260333955767,25.569889783164566,25.97904695674883,0.2973264698099463,0.33455896645279193,-0.4091571735842656,t-Test,FDR correction BH,0.7051742618570488,False,0,1,0.7530631868105071,0.7840120672910038,Unpaired t-test
154,sp|P0A6F3|GLPK_ECOLI,-1.5824465365512619,0.16463478218641978,27.218926578507453,27.58486252295405,0.3794764997358541,0.12815244821132796,-0.3659359444465977,t-Test,FDR correction BH,0.7051742618570488,False,0,1,0.7759653063123815,0.7834784065731064,Unpaired t-test
1337,sp|P76034|YCIT_ECOLI,-1.581183944113309,0.16492012665743858,25.868667624688303,26.10507159860843,0.11412589597014175,0.23245571548229854,-0.23640397392012602,t-Test,FDR correction BH,0.7051742618570488,False,0,1,0.8488585214183865,0.7827263403355982,Unpaired t-test
930,sp|P23908|ARGE_ECOLI,-1.5808640512947238,0.1649924965975302,25.844572797369516,26.198574111477853,0.3331655825743568,0.1985781772530618,-0.3540013141083378,t-Test,FDR correction BH,0.7051742618570488,False,0,1,0.7824110690610334,0.7825358058490333,Unpaired t-test
709,sp|P0AF20|NAGC_ECOLI,-1.5804654116397951,0.16508272377506034,26.931705348752274,27.562153187814033,0.2598111425824063,0.6402047191366979,-0.6304478390617589,t-Test,FDR correction BH,0.7051742618570488,False,0,1,0.6459758614101888,0.7822983741130138,Unpaired t-test
512,sp|P0ABN5|DCUA_ECOLI,1.5780420440290428,0.1656322317397252,29.401909912972656,28.383979392353154,0.9970153980005703,0.504246335474524,1.017930520619501,t-Test,FDR correction BH,0.7054158441057938,False,0,1,2.0250120889110987,0.7808551463879931,Unpaired t-test
189,sp|P0A6V1|GLGC_ECOLI,-1.5657083818477724,0.16845592009726562,27.763393877427642,28.19343285729868,0.40393100708576557,0.2513079458660409,-0.4300389798710391,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.742241730571851,0.773513721872553,Unpaired t-test
746,sp|P0AFK9|POTD_ECOLI,-1.565415500970241,0.1685235238071973,27.74045480551441,27.889213280919428,0.15690590115159928,0.049714815537640074,-0.14875847540501752,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.9020263758651608,0.7733394684033608,Unpaired t-test
52,sp|P04994|EX7L_ECOLI,-1.5642385673548889,0.16879544643815825,25.068714015251363,25.467681842472782,0.3974267273286056,0.1929043651862829,-0.3989678272214192,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.7584006851909495,0.7726392734298846,Unpaired t-test
480,sp|P0AB52|YCHN_ECOLI,1.5630652288509927,0.16906695172067143,28.025211373054933,26.367263452691354,1.6386048062549439,0.8308108203193658,1.6579479203635792,t-Test,FDR correction BH,0.7072391863948314,False,0,1,3.1556734451614292,0.771941277606572,Unpaired t-test
581,sp|P0ACV0|LPXL_ECOLI,1.5613739158819304,0.16945904108333365,24.901789973720156,22.985556585278612,1.8278165989960802,1.0852141921829854,1.916233388441544,t-Test,FDR correction BH,0.7072391863948314,False,0,1,3.774363542573926,0.7709352554612678,Unpaired t-test
555,sp|P0ACD8|MBHL_ECOLI,1.560900662998436,0.16956890704635702,30.20390933963106,29.9316981021151,0.2718439786639003,0.1316827099091368,0.2722112375159611,t-Test,FDR correction BH,0.7072391863948314,False,0,1,1.2076574021551094,0.7706537790613219,Unpaired t-test
212,sp|P0A749|MURA_ECOLI,-1.5574573643130025,0.1703703011169026,28.558173550066684,29.018094282483258,0.49970652474760224,0.1091041867549912,-0.45992073241657394,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.7270262033646286,0.768606109012834,Unpaired t-test
932,sp|P23917|MAK_ECOLI,-1.5565622114534048,0.17057922474715922,27.212791583759063,27.379815451248025,0.16272518021957297,0.08979057379345808,-0.16702386748896103,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.8906781653878554,0.7680738637141422,Unpaired t-test
1269,sp|P64612|ZAPE_ECOLI,-1.5537455182348479,0.17123820532389708,24.88537886272174,25.162533569724424,0.20640105210948567,0.22990261614746796,-0.2771547070026834,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.8252169118610555,0.7663993324729341,Unpaired t-test
772,sp|P0AG44|RL17_ECOLI,-1.552464021604234,0.17153881351934794,31.56759175938032,32.81195491922093,1.3794329047685914,0.1567403337325601,-1.24436315984061,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.42209417943203287,0.7656375981279145,Unpaired t-test
1186,sp|P46122|YAJI_ECOLI,-1.5484887834625236,0.17247448101432264,25.477835066869844,25.882691877644056,0.4205788843859401,0.16788741924324738,-0.40485681077421276,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.755311254615868,0.7632751531965872,Unpaired t-test
789,sp|P0AGB6|RPOE_ECOLI,-1.54614017312327,0.1730295433651402,26.29478292029864,27.430700659801516,0.4579476876863202,1.187243248782532,-1.135917739502876,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.45504535736437607,0.761879738344949,Unpaired t-test
908,sp|P22634|MURI_ECOLI,-1.5457445983391014,0.17312319772976822,26.845670856574216,27.36756868371556,0.5596899682251312,0.16952810217095526,-0.5218978271413448,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.6964550621127873,0.761644734718354,Unpaired t-test
65,sp|P06136|FTSQ_ECOLI,-1.543881182792625,0.1735650141171708,25.527975382398182,25.65571299952021,0.12189477442517746,0.07535506701548449,-0.12773761712202614,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.9152656123049363,0.7605378120346198,Unpaired t-test
1151,sp|P39401|OPGB_ECOLI,-1.5375891968905708,0.17506470884204484,24.67095140795518,24.94589604809767,0.24273631150183136,0.19236406599655656,-0.27494464014248976,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.8264820317515972,0.7568013941787493,Unpaired t-test
176,sp|P0A6P7|ENGB_ECOLI,-1.5370292889012613,0.17519875249301492,26.965095095831114,27.249892365924527,0.2289541840840309,0.2248953957740006,-0.2847972700934136,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.8208569488900976,0.7564689905613664,Unpaired t-test
196,sp|P0A6Y5|HSLO_ECOLI,1.5370213713785246,0.17520064866420113,29.017816036963804,28.61863268101097,0.3263147765616503,0.30962897693930436,0.39918335595283594,t-Test,FDR correction BH,0.7072391863948314,False,0,1,1.3187612087143672,0.7564642902298008,Unpaired t-test
1191,sp|P46853|YHHX_ECOLI,-1.5349486021565157,0.17569772203546025,27.670582223142393,27.95986234544992,0.29699114452675346,0.13546404332592446,-0.2892801223075274,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.818310278141101,0.7552338692038676,Unpaired t-test
15,sp|P00864|CAPP_ECOLI,-1.533947588261523,0.17593825128618226,29.00794653461652,29.199552976521616,0.20774536533502716,0.060414400914905346,-0.19160644190509757,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.8756301634946125,0.7546397289534811,Unpaired t-test
1001,sp|P29131|FTSN_ECOLI,-1.5339199409915703,0.17594489892142556,27.1731181496245,27.462155587019165,0.27418255355527904,0.17703724896746342,-0.2890374373946649,t-Test,FDR correction BH,0.7072391863948314,False,0,1,0.8184479428983974,0.7546233199193884,Unpaired t-test
142,sp|P0A6A0|UBIB_ECOLI,-1.5259866321020568,0.17786220608464048,24.72540874485928,25.395281996937726,0.6081101371285415,0.45640426976312004,-0.6698732520784461,t-Test,FDR correction BH,0.7129434647258278,False,0,1,0.6285619071192245,0.7499163252867207,Unpaired t-test
273,sp|P0A7Y0|RNC_ECOLI,-1.5224066925528592,0.1787338103265515,28.332652264664787,28.550704879942664,0.0743336629603536,0.23668132220445168,-0.21805261527787678,t-Test,FDR correction BH,0.7139924996094884,False,0,1,0.8597251313826441,0.7477932860542668,Unpaired t-test
1057,sp|P33570|TKT2_ECOLI,-1.520818337074924,0.1791218080781316,27.146694888101788,27.321466245238838,0.19034412804927336,0.058210305509621425,-0.1747713571370504,t-Test,FDR correction BH,0.7139924996094884,False,0,1,0.8859079094585602,0.7468515355836027,Unpaired t-test
1396,sp|P77570|ANMK_ECOLI,-1.5130143669942338,0.1810396336735598,25.047521683019514,25.484128741238433,0.4561784908545353,0.20424278846650168,-0.4366070582189181,t-Test,FDR correction BH,0.7196325438524002,False,0,1,0.7388702478820441,0.7422263378299104,Unpaired t-test
349,sp|P0A8W8|YFBU_ECOLI,-1.5005756839051816,0.18413622837447802,30.380775907368005,30.748619583537305,0.4099657326158901,0.11046111325791325,-0.3678436761693007,t-Test,FDR correction BH,0.7299139689858117,False,0,1,0.7749398953498663,0.7348607566604068,Unpaired t-test
183,sp|P0A6T1|G6PI_ECOLI,1.4964630912824717,0.18517089509406903,30.02959882544393,29.397649643745037,0.6040202007404778,0.4125037055375441,0.6319491816988929,t-Test,FDR correction BH,0.7319877096121901,False,0,1,1.5496572749579807,0.7324272740977499,Unpaired t-test
252,sp|P0A7L8|RL27_ECOLI,-1.4917880621190793,0.18635365102077825,30.851796326556816,31.667334877145386,0.8185718370397495,0.4759563858872946,-0.8155385505885704,t-Test,FDR correction BH,0.7326600715722688,False,0,1,0.568196342271796,0.7296620941757999,Unpaired t-test
1398,sp|P77689|SUFD_ECOLI,-1.4917434724750562,0.18636496579476297,25.5550744647767,25.850640745523535,0.21506821513668495,0.26742821230170455,-0.29556628074683644,t-Test,FDR correction BH,0.7326600715722688,False,0,1,0.8147524663303677,0.7296357260595568,Unpaired t-test
873,sp|P17993|UBIG_ECOLI,1.4890217866655793,0.18705681661745807,26.479584435391093,25.8938855034931,0.4428062434220469,0.5177672783841376,0.5856989318979942,t-Test,FDR correction BH,0.7333652180262533,False,0,1,1.500765878247487,0.7280264608664408,Unpaired t-test
208,sp|P0A734|MINE_ECOLI,-1.4828264426743434,0.18864060094391158,27.366929065586774,28.015219825320234,0.7473739720114504,0.12190966283920415,-0.6482907597334595,t-Test,FDR correction BH,0.7360220792071358,False,0,1,0.6380357821775149,0.7243648287343072,Unpaired t-test
313,sp|P0A8F4|URK_ECOLI,-1.482348987454238,0.1887631747512361,27.192674057923178,27.436758802761968,0.24578066574688692,0.14467682828671216,-0.2440847448387906,t-Test,FDR correction BH,0.7360220792071358,False,0,1,0.8443512882268672,0.7240827269989941,Unpaired t-test
1064,sp|P33607|NUOL_ECOLI,-1.479099318701333,0.18959941026126506,27.981395816057287,28.170226079874297,0.1630413274377481,0.14937578662058695,-0.1888302638170103,t-Test,FDR correction BH,0.7372737937061693,False,0,1,0.8773167608701442,0.7221630178454034,Unpaired t-test
1082,sp|P36938|PGM_ECOLI,-1.4767174572018922,0.19021451968439806,28.211834329675956,28.509556009672206,0.2643175925411517,0.22820284449016606,-0.29772167999625054,t-Test,FDR correction BH,0.7376611860931535,False,0,1,0.813536127720623,0.7207563350424785,Unpaired t-test
352,sp|P0A8Y5|YIDA_ECOLI,-1.47213331039053,0.19140358512221226,26.913708289971225,27.4681064504423,0.5514973485167595,0.34831341545246125,-0.5543981604710737,t-Test,FDR correction BH,0.7392014263835448,False,0,1,0.6809410626777609,0.718049931845425,Unpaired t-test
1425,sp|Q47147|YAFJ_ECOLI,-1.464569911491114,0.19338052050089752,26.44755117809741,26.719342996572593,0.14185833601965983,0.28843316545035147,-0.2717918184751831,t-Test,FDR correction BH,0.7392014263835448,False,0,1,0.8282901753456179,0.7135872751601632,Unpaired t-test
1167,sp|P42599|YGJR_ECOLI,-1.464433382441339,0.1934163800747173,25.09723939816697,25.54833595842871,0.3686317391755426,0.38570338544324506,-0.45109656026173894,t-Test,FDR correction BH,0.7392014263835448,False,0,1,0.7314866499661047,0.7135067491008552,Unpaired t-test
139,sp|P09832|GLTD_ECOLI,1.4639101964133663,0.19355385278644877,25.85014485740851,25.426240126825206,0.4338899379949942,0.25157936930340297,0.4239047305833026,t-Test,FDR correction BH,0.7392014263835448,False,0,1,1.3415536314869896,0.7131981794096546,Unpaired t-test
774,sp|P0AG51|RL30_ECOLI,-1.4634297485174115,0.19368017534513907,29.063198535747198,29.541373652664127,0.42196923481948284,0.37714441661369547,-0.4781751169169297,t-Test,FDR correction BH,0.7392014263835448,False,0,1,0.7178851118379236,0.7129148303848291,Unpaired t-test
1134,sp|P39172|ZNUA_ECOLI,-1.4633123064422926,0.19371106561413648,24.822069837347307,25.433936517272898,0.3064891404885044,0.6561881655607609,-0.6118666799255905,t-Test,FDR correction BH,0.7392014263835448,False,0,1,0.6543495016548528,0.7128455697925384,Unpaired t-test
1302,sp|P69811|PTFAH_ECOLI,1.4601064136828525,0.19455606213989313,29.00870710567519,28.55670217168909,0.4045818596090331,0.3518721477223964,0.45200493398609964,t-Test,FDR correction BH,0.7404513960696464,False,0,1,1.3679399822198932,0.7109552325400798,Unpaired t-test
861,sp|P16384|MIAA_ECOLI,1.4545630202394881,0.19602522355886706,26.449899572878024,26.19285041751362,0.21708137941721384,0.21578845991761927,0.2570491553644061,t-Test,FDR correction BH,0.7417709156404946,False,0,1,1.195031921173938,0.707688042176089,Unpaired t-test
414,sp|P0A9P4|TRXB_ECOLI,-1.4531268031103408,0.196407533340617,29.096850686776584,29.241094599296762,0.1540211931566915,0.07640548276965782,-0.14424391252017799,t-Test,FDR correction BH,0.7417709156404946,False,0,1,0.9048534688392744,0.7068418585780122,Unpaired t-test
308,sp|P0A8D0|NRDR_ECOLI,1.452937988387789,0.1964578455819339,26.720977061500808,26.186267118003997,0.5324724721846875,0.3504122989444841,0.5347099434968108,t-Test,FDR correction BH,0.7417709156404946,False,0,1,1.4486508713404416,0.7067306228720027,Unpaired t-test
751,sp|P0AFQ7|YCFH_ECOLI,1.4436809126407368,0.198939169465308,26.14549263204171,25.650484302936423,0.20608170202515233,0.5569820603963059,0.4950083291052856,t-Test,FDR correction BH,0.7431736175954584,False,0,1,1.4093288915911668,0.7012796994906363,Unpaired t-test
960,sp|P25714|YIDC_ECOLI,-1.4428744918385008,0.19915669148728388,27.533083756996813,27.99032284145749,0.32314774360579657,0.44366883123378204,-0.45723908446067796,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.7283788394809978,0.7008050971020959,Unpaired t-test
1184,sp|P45955|CPOB_ECOLI,-1.4392896894904352,0.20012630433481862,27.190883828034465,27.664314768999205,0.35873575175547456,0.44260691021553394,-0.4734309409647395,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.7202496997263597,0.6986958245238953,Unpaired t-test
339,sp|P0A8R7|YCJF_ECOLI,-1.4346968707836318,0.20137492046114935,25.469212918115637,26.22919965830875,0.7299667809348852,0.5558384394004774,-0.7599867401931135,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.590501757990158,0.6959946181098615,Unpaired t-test
211,sp|P0A744|MSRA_ECOLI,-1.433330641184794,0.2017477291592771,27.227386460594314,27.841030363633493,0.7336058799734385,0.10813910464459858,-0.6136439030391792,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.6535439197200874,0.6951913449287943,Unpaired t-test
89,sp|P07004|PROA_ECOLI,1.4307692616556515,0.20244837520740092,28.5834050724987,28.380933172532657,0.2129983470779207,0.12128134615480303,0.2024718999660422,t-Test,FDR correction BH,0.7431736175954584,False,0,1,1.15066821092106,0.693685704404541,Unpaired t-test
87,sp|P07001|PNTA_ECOLI,-1.4262543733874806,0.20368883914394414,28.501052567218714,28.68766664668446,0.1705666697505399,0.14921781299770193,-0.1866140794657447,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.8786654795829837,0.6910327669300816,Unpaired t-test
282,sp|P0A817|METK_ECOLI,-1.4251368735569858,0.2039969482296382,29.069167540330533,29.908283160382183,0.9593436397331369,0.3459823376779864,-0.8391156200516505,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.558986125582239,0.6903763295198942,Unpaired t-test
822,sp|P0DTT0|BIPA_ECOLI,-1.4242096984610972,0.2042529071798516,28.096644465344223,28.756185930728144,0.5231986492093255,0.6079707263958549,-0.6595414653839207,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.6330794779142163,0.6898317533356587,Unpaired t-test
801,sp|P0AGL2|TDCF_ECOLI,1.4215638873124814,0.2049849404769877,30.587341407465182,30.2794090989177,0.2618460730948178,0.26870622358440693,0.3079323085474819,t-Test,FDR correction BH,0.7431736175954584,False,0,1,1.2379322055230444,0.6882780438612394,Unpaired t-test
1300,sp|P69801|PTNC_ECOLI,-1.421067516562007,0.20512254246382425,27.805814911846316,28.43390910896418,0.6144408509803947,0.4566415570059815,-0.6280941971178642,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.6470305796396647,0.6879866091115193,Unpaired t-test
570,sp|P0ACM2|RSPR_ECOLI,1.419224143805281,0.20563429722926818,28.338635994476757,26.994642788198135,0.9813990365489734,1.3142429974316203,1.343993206278622,t-Test,FDR correction BH,0.7431736175954584,False,0,1,2.5385298179506233,0.6869044487468559,Unpaired t-test
216,sp|P0A780|NUSB_ECOLI,-1.4175617076404414,0.20609682456570183,28.68248427711947,29.14108708491922,0.4342608087026174,0.35412408877106133,-0.4586028077997497,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.7276906566873014,0.6859286995561453,Unpaired t-test
464,sp|P0AAQ2|YAJD_ECOLI,-1.4173454175928495,0.2061570714226767,27.134924451292992,27.43628422370854,0.18584936615803366,0.3179390151682305,-0.3013597724155481,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.8114871909334667,0.6858017638110762,Unpaired t-test
394,sp|P0A9G6|ACEA_ECOLI,-1.416652937116383,0.20635006810913362,24.731814009715862,24.990208312035186,0.2935925344120921,0.11666291939899703,-0.25839430231932425,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.8360178770245653,0.6853953834407158,Unpaired t-test
344,sp|P0A8U2|YAFD_ECOLI,-1.4082315625493582,0.20871041633151063,25.6279883149815,26.03041966798042,0.3946803944171903,0.29870069654629855,-0.40243135299892074,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.7565821513227942,0.6804558755995725,Unpaired t-test
874,sp|P18133|PNCB_ECOLI,-1.407645061205116,0.20887571818762382,25.276047373619264,25.634093656667886,0.3705303166642647,0.23833128967118122,-0.3580462830486226,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.780220449547533,0.6801120438399728,Unpaired t-test
317,sp|P0A8G6|NQOR_ECOLI,-1.4060610577395998,0.20932275851559812,30.17361615426491,30.861187868408848,0.4972066618066679,0.6856857373513389,-0.6875717141439388,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.6208980413862399,0.6791835506368983,Unpaired t-test
1127,sp|P38134|ETK_ECOLI,-1.4053485626150473,0.2095241252724323,27.30986878329003,27.647751330184786,0.4046958432335192,0.09816047028410538,-0.33788254689475394,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.791201712105739,0.6787659637742306,Unpaired t-test
1355,sp|P76316|DCYD_ECOLI,-1.4041697454242352,0.2098576737319632,26.55650158855885,27.013006781360083,0.5260571317218201,0.20086630385675786,-0.45650519280123447,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.7287494563645704,0.6780751455922821,Unpaired t-test
470,sp|P0AAT9|YBEL_ECOLI,-1.4005320604596438,0.21089002406587185,27.95832004332261,28.59485837447783,0.6952786749242564,0.36917681149427534,-0.6365383311552222,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.643254553107958,0.6759439636252084,Unpaired t-test
818,sp|P0CE47|EFTU1_ECOLI;sp|P0CE48|EFTU2_ECOLI,1.397418163532111,0.2117774080701201,32.57612904456719,32.047222097856974,0.4912923022619848,0.43404251071229816,0.5289069467102152,t-Test,FDR correction BH,0.7431736175954584,False,0,1,1.4428356215031384,0.6741203713003028,Unpaired t-test
531,sp|P0AC28|5FCL_ECOLI,-1.3969236615505978,0.2119186420568752,24.345329342336637,24.689313489171965,0.35875383244220377,0.23066012108698045,-0.34398414683532863,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.7878625434895274,0.6738308375963262,Unpaired t-test
752,sp|P0AFR2|DAUA_ECOLI,1.3964104996545057,0.2120652963136459,27.41773973918687,26.811452222842227,0.5539447902533925,0.5085968970950587,0.6062875163446435,t-Test,FDR correction BH,0.7431736175954584,False,0,1,1.5223367388397833,0.6735303963237252,Unpaired t-test
1096,sp|P37344|PSPF_ECOLI,1.3935089977639825,0.21289624609945043,25.97416527253572,25.059104483263624,1.0340985180167785,0.47354511652617204,0.915060789272097,t-Test,FDR correction BH,0.7431736175954584,False,0,1,1.8856485236838965,0.6718319962068975,Unpaired t-test
897,sp|P21889|SYD_ECOLI,-1.3931884253501687,0.21298823543312878,29.32284564659217,29.637984865691465,0.3336330697547503,0.20539788733392145,-0.31513921909929365,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.8037734234068733,0.6716443844841694,Unpaired t-test
115,sp|P08390|USG_ECOLI,-1.3917511328669723,0.21340111677238227,27.38301334213376,27.630185814265545,0.280568750874492,0.12611312244678277,-0.2471724721317834,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.8425460982993489,0.6708033121523451,Unpaired t-test
426,sp|P0A9U3|YBIT_ECOLI,-1.390649743494015,0.2137179988245506,27.75703346856878,27.929806439145025,0.15321051760414323,0.15110441602492733,-0.17277297057624708,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.8871358981359502,0.6701589010412744,Unpaired t-test
471,sp|P0AAX8|YBIS_ECOLI,-1.38923472097728,0.21412574561754857,28.26841365312635,28.479419196014767,0.2073201037614995,0.16194629272302888,-0.21100554288841877,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.8639348681237575,0.6693311117461147,Unpaired t-test
938,sp|P24186|FOLD_ECOLI,-1.388875621836348,0.21422933470617872,26.988175075783793,27.53422781020094,0.591136393674146,0.33806240341624466,-0.5460527344171453,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.6848914548847482,0.6691210609143587,Unpaired t-test
442,sp|P0AA47|PLAP_ECOLI,1.3883702383980703,0.2143751996148071,25.761983990955144,25.54529989550293,0.24943023783353976,0.10420589418890837,0.21668409545221579,t-Test,FDR correction BH,0.7431736175954584,False,0,1,1.1620596253825208,0.6688254582209963,Unpaired t-test
156,sp|P0A6F9|CH10_ECOLI,-1.3880657511844336,0.21446312503889384,31.769814348728907,31.974090203246625,0.13405533914306988,0.21680063311318806,-0.2042758545177179,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.8679742483031243,0.6686473700006126,Unpaired t-test
781,sp|P0AG86|SECB_ECOLI,-1.3865471103776976,0.2149021464861286,30.44710614188637,31.52084430306747,1.3396292771598481,0.06683068143826355,-1.073738161181101,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.4750864083943945,0.6677592466657201,Unpaired t-test
311,sp|P0A8E7|YAJQ_ECOLI,-1.3856719478985913,0.21515551706526378,29.86404995186858,30.40541412424958,0.6419900070846766,0.21391140861551583,-0.5413641723810017,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.6871208793644449,0.6672475131636691,Unpaired t-test
291,sp|P0A850|TIG_ECOLI,-1.3853218221637567,0.21525695896734298,31.255691463090077,31.563591392381625,0.34218752323662166,0.17636492372842028,-0.30789992929154764,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.8078168088528682,0.6670427994921297,Unpaired t-test
407,sp|P0A9M0|LON_ECOLI,-1.3843955329365083,0.21552554248924893,28.256213058142443,28.55129462627042,0.33862306788549146,0.14707489242280072,-0.29508156812797637,t-Test,FDR correction BH,0.7431736175954584,False,0,1,0.8150262505606471,0.6665012530912723,Unpaired t-test
831,sp|P11557|DAMX_ECOLI,-1.3811576670879273,0.21646677827801564,27.646437820008483,28.663615701115717,0.9529917531899857,0.8479152811883219,-1.0171778811072336,t-Test,FDR correction BH,0.7446249031630778,False,0,1,0.49408190278892833,0.6646087465052242,Unpaired t-test
400,sp|P0A9J6|RBSK_ECOLI,-1.3756286734743242,0.2180826730337756,25.17791637497693,25.901974192520562,0.6269802035139967,0.6618299180691789,-0.7240578175436312,t-Test,FDR correction BH,0.7454584830501155,False,0,1,0.6053922797473336,0.6613788383403619,Unpaired t-test
460,sp|P0AAK1|HYCB_ECOLI,1.3753525553305388,0.2181636572021153,26.604001233287278,26.24171958027475,0.24128510456400176,0.3872157337437846,0.362281653012527,t-Test,FDR correction BH,0.7454584830501155,False,0,1,1.2854572689296315,0.6612175946787066,Unpaired t-test
1404,sp|P77748|D2HDH_ECOLI,-1.374983606283129,0.21827191083018757,25.812087623953495,26.063758127388542,0.2518989519785658,0.19249066061677836,-0.25167050343504727,t-Test,FDR correction BH,0.7454584830501155,False,0,1,0.8399233007991456,0.6610021495696201,Unpaired t-test
237,sp|P0A7E9|PYRH_ECOLI,1.3723834941170703,0.21903619442378686,28.272254767534186,27.805675775927917,0.5780869016425284,0.11211095432666199,0.46657899160626926,t-Test,FDR correction BH,0.7462876052867595,False,0,1,1.381828901295689,0.6594841146588949,Unpaired t-test
988,sp|P27830|RMLB2_ECOLI,-1.3688381671751968,0.22008222618526,25.970611082802336,26.411749573199454,0.4593055168017908,0.31720113318544096,-0.44113849039711894,t-Test,FDR correction BH,0.7472432094016964,False,0,1,0.7365531346647404,0.657415029601814,Unpaired t-test
1224,sp|P60723|RL4_ECOLI,1.3644169521145946,0.22139302299424282,32.269792603286376,30.974547673975323,0.8347580988834454,1.416582767305007,1.2952449293110533,t-Test,FDR correction BH,0.7472432094016964,False,0,1,2.4541865714549274,0.6548360696490084,Unpaired t-test
1385,sp|P77374|YNFE_ECOLI,-1.3631422113140512,0.22177226670108205,26.40719676377593,26.70194056738287,0.19751653695311913,0.3181908652275532,-0.2947438036069414,t-Test,FDR correction BH,0.7472432094016964,False,0,1,0.8152170872732069,0.6540927646419954,Unpaired t-test
132,sp|P09372|GRPE_ECOLI,-1.3613718807327704,0.22229992621510422,30.23791397633542,30.65203435484821,0.3939233491550462,0.34989329660231283,-0.4141203785127914,t-Test,FDR correction BH,0.7472432094016964,False,0,1,0.7504769263298117,0.65306068145026,Unpaired t-test
295,sp|P0A867|TALA_ECOLI,-1.3609295521113844,0.2224319424958504,28.055964461238858,28.378741317960237,0.36829277674896355,0.1819744190615237,-0.32277685672137935,t-Test,FDR correction BH,0.7472432094016964,False,0,1,0.799529484921778,0.652802845446289,Unpaired t-test
283,sp|P0A821|SELA_ECOLI,-1.360869870141574,0.2224497604508195,25.601862948789528,25.847721147773527,0.2666855504633981,0.16369383185877495,-0.2458581989839992,t-Test,FDR correction BH,0.7472432094016964,False,0,1,0.8433139946444005,0.6527680575938115,Unpaired t-test
1150,sp|P39396|BTST_ECOLI,-1.3561950985614033,0.2238494193444064,28.021982353858117,28.512077088552793,0.6253117814466709,0.02757567246928113,-0.4900947346946758,t-Test,FDR correction BH,0.7481495460760197,False,0,1,0.7119783441439458,0.6500440278199476,Unpaired t-test
435,sp|P0A9Z1|GLNB_ECOLI,-1.355625073428237,0.22402063173232284,27.16689262336793,27.68484837062151,0.4992573713552515,0.4343903223900687,-0.5179557472535805,t-Test,FDR correction BH,0.7481495460760197,False,0,1,0.6983606871879221,0.6497119824029836,Unpaired t-test
38,sp|P03018|UVRD_ECOLI,-1.3520823410360645,0.22508737694993894,25.790807890214023,26.185777690801025,0.49106349899681057,0.12189456194577993,-0.3949698005870026,t-Test,FDR correction BH,0.7481495460760197,False,0,1,0.7605052958359233,0.6476488598404571,Unpaired t-test
510,sp|P0ABM9|CCMH_ECOLI,1.351500989843552,0.22526286347066007,25.582637838063636,25.360548421649604,0.07747392096104247,0.27387741495394163,0.22208941641403257,t-Test,FDR correction BH,0.7481495460760197,False,0,1,1.1664216608875366,0.6473103995728049,Unpaired t-test
